shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M030261,40.824032,-73.944759,180003
M030261,40.824378,-73.944502,180004
M030261,40.824378,-73.944502,190001
M030261,40.824692,-73.944269,190002
M030261,40.825322,-73.943809,190003
M030261,40.825477,-73.943696,190004
M030261,40.825477,-73.943696,200001
M030261,40.825942,-73.943359,200002
M030261,40.826642,-73.943089,200003
M030261,40.827332,-73.942779,200004
M030261,40.828032,-73.942499,200005
M030261,40.828348,-73.942377,200006
M030261,40.828348,-73.942377,210001
M030261,40.828732,-73.942229,210002
M030261,40.829422,-73.941949,210003
M030261,40.829669,-73.941848,210004
M030261,40.829669,-73.941848,220001
M030261,40.830132,-73.941659,220002
M030261,40.830882,-73.941359,220003
M030261,40.831572,-73.942999,220004
M030261,40.831712,-73.942897,220005
M030261,40.831712,-73.942897,230001
M030261,40.832112,-73.942609,230002
M030261,40.832242,-73.942509,230003
M030261,40.832862,-73.942029,230004
M030261,40.833482,-73.941579,230005
M030261,40.833666,-73.941439,230006
M030261,40.833666,-73.941439,240001
M030261,40.834092,-73.941119,240002
M030261,40.834722,-73.940659,240003
M030261,40.835266,-73.940262,240004
M030261,40.835266,-73.940262,250001
M030261,40.835352,-73.940199,250002
M030261,40.835782,-73.939899,250003
M030261,40.836052,-73.939949,250004
M030261,40.836952,-73.940139,250005
M030261,40.837032,-73.940123,250006
M030261,40.837032,-73.940123,260001
M030261,40.837712,-73.939989,260002
M030261,40.838395,-73.939885,260003
M030261,40.838395,-73.939885,270001
M030261,40.838502,-73.939869,270002
M030261,40.838852,-73.939889,270003
M030261,40.839262,-73.939909,270004
M030261,40.839442,-73.939899,270005
M030261,40.839562,-73.939879,270006
M030261,40.839772,-73.939829,270007
M030261,40.840262,-73.939689,270008
M030261,40.840890,-73.939509,270009
M030261,40.840890,-73.939509,280001
M030261,40.840962,-73.939489,280002
M030261,40.841292,-73.939389,280003
M030261,40.841432,-73.939359,280004
M030261,40.841562,-73.939349,280005
M030261,40.841652,-73.939299,280006
M030261,40.841762,-73.939279,280007
M030261,40.841802,-73.939179,280008
M030261,40.841912,-73.939089,280009
M030261,40.842232,-73.938839,280010
M030261,40.842552,-73.938649,280011
M030261,40.842562,-73.938641,280012
M030261,40.842562,-73.938641,290001
M030261,40.842702,-73.938549,290002
M030261,40.842892,-73.938419,290003
M030261,40.843492,-73.937979,290004
M030261,40.844132,-73.937519,290005
M030261,40.844449,-73.937290,290006
M030261,40.844449,-73.937290,300001
M030261,40.844782,-73.937049,300002
M030261,40.845382,-73.936609,300003
M030261,40.845432,-73.936579,300004
M030261,40.846092,-73.936079,300005
M030261,40.846172,-73.936029,300006
M030261,40.846412,-73.935849,300007
M030261,40.846412,-73.935849,310001
M030261,40.846692,-73.935639,310002
M030261,40.846722,-73.935619,310003
M030261,40.847342,-73.935169,310004
M030261,40.847532,-73.935039,310005
M030261,40.847622,-73.934969,310006
M030261,40.847752,-73.934889,310007
M030261,40.847852,-73.934819,310008
M030261,40.847992,-73.934709,310009
M030261,40.848270,-73.934501,310010
M030261,40.848270,-73.934501,320001
M030261,40.848622,-73.934239,320002
M030261,40.849312,-73.933729,320003
M030261,40.849611,-73.933508,320004
M030261,40.849611,-73.933508,330001
M030261,40.849882,-73.933309,330002
M030261,40.849932,-73.933279,330003
M030261,40.850502,-73.932859,330004
M030261,40.851012,-73.932489,330005
M030261,40.851092,-73.932429,330006
M030261,40.851409,-73.932197,330007
M030261,40.851409,-73.932197,340001
M030261,40.851682,-73.931999,340002
M030261,40.851762,-73.931939,340003
M030261,40.852372,-73.931499,340004
M030261,40.852982,-73.931049,340005
M030261,40.853052,-73.930999,340006
M030261,40.853401,-73.930744,340007
M030261,40.853401,-73.930744,350001
M030261,40.853682,-73.930539,350002
M030261,40.854252,-73.930119,350003
M030261,40.854302,-73.930089,350004
M030261,40.854902,-73.929639,350005
M030261,40.855236,-73.929397,350006
M030261,40.855236,-73.929397,360001
M030261,40.855552,-73.929169,360002
M030261,40.856172,-73.928709,360003
M030261,40.856532,-73.928459,360004
M030261,40.856572,-73.928429,360005
M030261,40.856695,-73.928322,360006
M030261,40.856695,-73.928322,370001
M030261,40.856792,-73.928239,370002
M030261,40.856822,-73.928189,370003
M030261,40.856882,-73.928099,370004
M030261,40.856942,-73.927969,370005
M030261,40.857052,-73.927599,370006
M030261,40.857072,-73.927409,370007
M030261,40.857432,-73.927009,370008
M030261,40.857512,-73.926899,370009
M030261,40.857612,-73.926799,370010
M030261,40.857972,-73.926509,370011
M030261,40.858072,-73.926369,370012
M030261,40.858142,-73.926229,370013
M030261,40.858192,-73.926069,370014
M030261,40.858222,-73.925919,370015
M030261,40.858222,-73.925749,370016
M030261,40.858202,-73.925599,370017
M030261,40.858177,-73.925498,370018
M040006,40.818408,-73.956432,10001
M040006,40.816132,-73.958096,10002
M040006,40.816132,-73.958096,20001
M040006,40.814988,-73.958950,20002
M040006,40.814988,-73.958950,30001
M040006,40.811691,-73.961342,30002
M040006,40.811691,-73.961342,40001
M040006,40.810286,-73.962360,40002
M040006,40.810286,-73.962360,50001
M040006,40.807905,-73.964095,50002
M040006,40.807905,-73.964095,60001
M040006,40.806599,-73.965051,60002
M040006,40.806599,-73.965051,70001
M040006,40.805336,-73.965967,70002
M040006,40.805336,-73.965967,80001
M040006,40.804852,-73.966299,80002
M040006,40.804192,-73.966789,80003
M040006,40.804122,-73.966609,80004
M040006,40.803932,-73.966155,80005
M040006,40.803932,-73.966155,90001
M040006,40.802798,-73.963455,90002
M040006,40.802798,-73.963455,100001
M040006,40.801615,-73.960710,100002
M040006,40.801615,-73.960710,110001
M040006,40.801098,-73.959540,110002
M040006,40.801098,-73.959540,120001
M040006,40.801082,-73.959499,120002
M040006,40.800692,-73.958449,120003
M040006,40.800612,-73.958489,120004
M040006,40.800552,-73.958489,120005
M040006,40.800482,-73.958459,120006
M040006,40.800422,-73.958399,120007
M040006,40.800372,-73.958329,120008
M040006,40.800342,-73.958249,120009
M040006,40.800332,-73.958129,120010
M040006,40.800362,-73.958039,120011
M040006,40.800422,-73.957939,120012
M040006,40.800482,-73.957879,120013
M040006,40.800406,-73.957692,120014
M040006,40.800406,-73.957692,130001
M040006,40.799231,-73.954817,130002
M040006,40.799231,-73.954817,140001
M040006,40.798343,-73.952703,140002
M040006,40.798343,-73.952703,150001
M040006,40.798312,-73.952629,150002
M040006,40.798282,-73.952559,150003
M040006,40.798202,-73.952379,150004
M040006,40.798162,-73.952289,150005
M040006,40.797612,-73.950979,150006
M040006,40.797152,-73.949879,150007
M040006,40.797092,-73.949729,150008
M040006,40.796892,-73.949669,150009
M040006,40.796812,-73.949629,150010
M040006,40.796782,-73.949619,150011
M040006,40.796732,-73.949569,150012
M040006,40.796682,-73.949499,150013
M040006,40.796632,-73.949419,150014
M040006,40.796575,-73.949457,150015
M040006,40.796575,-73.949457,160001
M040006,40.795477,-73.950235,160002
M040006,40.795477,-73.950235,170001
M040006,40.794143,-73.951208,170002
M040006,40.794143,-73.951208,180001
M040006,40.793037,-73.952011,180002
M040006,40.793037,-73.952011,190001
M040006,40.791537,-73.953107,190002
M040006,40.791537,-73.953107,200001
M040006,40.789167,-73.954842,200002
M040006,40.789167,-73.954842,210001
M040006,40.788179,-73.955552,210002
M040006,40.788179,-73.955552,220001
M040006,40.786520,-73.956772,220002
M040006,40.786520,-73.956772,230001
M040006,40.785424,-73.957571,230002
M040006,40.785424,-73.957571,240001
M040006,40.785332,-73.957639,240002
M040006,40.784712,-73.958099,240003
M040006,40.784092,-73.958549,240004
M040006,40.783963,-73.958639,240005
M040006,40.783963,-73.958639,250001
M040006,40.783452,-73.958999,250002
M040006,40.783392,-73.959049,250003
M040006,40.782832,-73.959459,250004
M040006,40.782202,-73.959919,250005
M040006,40.782148,-73.959957,250006
M040006,40.782148,-73.959957,260001
M040006,40.781522,-73.960409,260002
M040006,40.781212,-73.960639,260003
M040006,40.780842,-73.960909,260004
M040006,40.780399,-73.961239,260005
M040006,40.780399,-73.961239,270001
M040006,40.778512,-73.962617,270002
M040006,40.778512,-73.962617,280001
M040006,40.778302,-73.962769,280002
M040006,40.777932,-73.963039,280003
M040006,40.777672,-73.963229,280004
M040006,40.777172,-73.963589,280005
M040006,40.776982,-73.963729,280006
M040006,40.776902,-73.963789,280007
M040006,40.776302,-73.964229,280008
M040006,40.775672,-73.964689,280009
M040006,40.775577,-73.964756,280010
M040006,40.775577,-73.964756,290001
M040006,40.774313,-73.965674,290002
M040006,40.774313,-73.965674,300001
M040006,40.771763,-73.967538,300002
M040006,40.771763,-73.967538,310001
M040006,40.770226,-73.968661,310002
M040006,40.770226,-73.968661,320001
M040006,40.768193,-73.970141,320002
M040006,40.768193,-73.970141,330001
M040006,40.768032,-73.970259,330002
M040006,40.767382,-73.970729,330003
M040006,40.767321,-73.970774,330004
M040006,40.767321,-73.970774,340001
M040006,40.766762,-73.971189,340002
M040006,40.766132,-73.971649,340003
M040006,40.766053,-73.971706,340004
M040006,40.766053,-73.971706,350001
M040006,40.764409,-73.972916,350002
M040006,40.764409,-73.972916,360001
M040006,40.761758,-73.974839,360002
M040006,40.761758,-73.974839,370001
M040006,40.761662,-73.974909,370002
M040006,40.761032,-73.975369,370003
M040006,40.760402,-73.975829,370004
M040006,40.760292,-73.975909,370005
M040006,40.760172,-73.975999,370006
M040006,40.759884,-73.976213,370007
M040006,40.759884,-73.976213,380001
M040006,40.757990,-73.977584,380002
M040006,40.757990,-73.977584,390001
M040006,40.756119,-73.978958,390002
M040006,40.756119,-73.978958,400001
M040006,40.754840,-73.979896,400002
M040006,40.754840,-73.979896,410001
M040006,40.753170,-73.981103,410002
M040006,40.753170,-73.981103,420001
M040006,40.750903,-73.982755,420002
M040006,40.750903,-73.982755,430001
M040006,40.750342,-73.983179,430002
M040006,40.749722,-73.983619,430003
M040006,40.749561,-73.983737,430004
M040006,40.749561,-73.983737,440001
M040006,40.749092,-73.984079,440002
M040006,40.748432,-73.984559,440003
M040006,40.748272,-73.984679,440004
M040006,40.747762,-73.985049,440005
M040006,40.747142,-73.985499,440006
M040006,40.746843,-73.984786,440007
M040010,40.865495,-73.932079,10001
M040010,40.865462,-73.932119,10002
M040010,40.865322,-73.932229,10003
M040010,40.865182,-73.932319,10004
M040010,40.865042,-73.932389,10005
M040010,40.864712,-73.932509,10006
M040010,40.864522,-73.932589,10007
M040010,40.864362,-73.932609,10008
M040010,40.864252,-73.932609,10009
M040010,40.863809,-73.932445,10010
M040010,40.863809,-73.932445,20001
M040010,40.863792,-73.932439,20002
M040010,40.863652,-73.932419,20003
M040010,40.863532,-73.932429,20004
M040010,40.863302,-73.932499,20005
M040010,40.863192,-73.932609,20006
M040010,40.863042,-73.932709,20007
M040010,40.862932,-73.932749,20008
M040010,40.862822,-73.932769,20009
M040010,40.862782,-73.932769,20010
M040010,40.862652,-73.932749,20011
M040010,40.861942,-73.932509,20012
M040010,40.861712,-73.932449,20013
M040010,40.861412,-73.932419,20014
M040010,40.861092,-73.932429,20015
M040010,40.860792,-73.932469,20016
M040010,40.860512,-73.932539,20017
M040010,40.860382,-73.932589,20018
M040010,40.860122,-73.932729,20019
M040010,40.860012,-73.932809,20020
M040010,40.859912,-73.932909,20021
M040010,40.859732,-73.933139,20022
M040010,40.859612,-73.933399,20023
M040010,40.859422,-73.933909,20024
M040010,40.859472,-73.933979,20025
M040010,40.859492,-73.934069,20026
M040010,40.859492,-73.934169,20027
M040010,40.859442,-73.934269,20028
M040010,40.859382,-73.934309,20029
M040010,40.859302,-73.934289,20030
M040010,40.859233,-73.934230,20031
M040010,40.859233,-73.934230,30001
M040010,40.859232,-73.934229,30002
M040010,40.859202,-73.934139,30003
M040010,40.858672,-73.934459,30004
M040010,40.858422,-73.934619,30005
M040010,40.857102,-73.935599,30006
M040010,40.856775,-73.935842,30007
M040010,40.856775,-73.935842,40001
M040010,40.855702,-73.936639,40002
M040010,40.855422,-73.936789,40003
M040010,40.855092,-73.936889,40004
M040010,40.854807,-73.936977,40005
M040010,40.854807,-73.936977,50001
M040010,40.853119,-73.937504,50002
M040010,40.853119,-73.937504,60001
M040010,40.851873,-73.937914,60002
M040010,40.851873,-73.937914,70001
M040010,40.850613,-73.938395,70002
M040010,40.850613,-73.938395,80001
M040010,40.849982,-73.938649,80002
M040010,40.849682,-73.938779,80003
M040010,40.849292,-73.938949,80004
M040010,40.849206,-73.938995,80005
M040010,40.849206,-73.938995,90001
M040010,40.849162,-73.939019,90002
M040010,40.849092,-73.939059,90003
M040010,40.848942,-73.939139,90004
M040010,40.848852,-73.939179,90005
M040010,40.848662,-73.939249,90006
M040010,40.848192,-73.939399,90007
M040010,40.847832,-73.939519,90008
M040010,40.847562,-73.939630,90009
M040010,40.847562,-73.939630,100001
M040010,40.845833,-73.940320,100002
M040010,40.845833,-73.940320,110001
M040010,40.844417,-73.940899,110002
M040010,40.844417,-73.940899,120001
M040010,40.844392,-73.940909,120002
M040010,40.844042,-73.941139,120003
M040010,40.843432,-73.941639,120004
M040010,40.843169,-73.941829,120005
M040010,40.843169,-73.941829,130001
M040010,40.843072,-73.941899,130002
M040010,40.842802,-73.942009,130003
M040010,40.842622,-73.942079,130004
M040010,40.842142,-73.942279,130005
M040010,40.841881,-73.942380,130006
M040010,40.841881,-73.942380,140001
M040010,40.839887,-73.943182,140002
M040010,40.839887,-73.943182,150001
M040010,40.838706,-73.943645,150002
M040010,40.838706,-73.943645,160001
M040010,40.837523,-73.944118,160002
M040010,40.837523,-73.944118,170001
M040010,40.836082,-73.944669,170002
M040010,40.836082,-73.944669,180001
M040010,40.835912,-73.944669,180002
M040010,40.835752,-73.944609,180003
M040010,40.835612,-73.944509,180004
M040010,40.835502,-73.944389,180005
M040010,40.835422,-73.944249,180006
M040010,40.835332,-73.944039,180007
M040010,40.834702,-73.944519,180008
M040010,40.834210,-73.944876,180009
M040010,40.834210,-73.944876,190001
M040010,40.832475,-73.946135,190002
M040010,40.832475,-73.946135,200001
M040010,40.830626,-73.947475,200002
M040010,40.830626,-73.947475,210001
M040010,40.829362,-73.948411,210002
M040010,40.829362,-73.948411,220001
M040010,40.827476,-73.949793,220002
M040010,40.827476,-73.949793,230001
M040010,40.826657,-73.950395,230002
M040010,40.826657,-73.950395,240001
M040010,40.824277,-73.952114,240002
M040010,40.824277,-73.952114,250001
M040010,40.823038,-73.953038,250002
M040010,40.823038,-73.953038,260001
M040010,40.821804,-73.953937,260002
M040010,40.821804,-73.953937,270001
M040010,40.819940,-73.955323,270002
M040010,40.819940,-73.955323,280001
M040010,40.818408,-73.956432,280002
M040010,40.818408,-73.956432,290001
M040010,40.816132,-73.958096,290002
M040010,40.816132,-73.958096,300001
M040010,40.814988,-73.958950,300002
M040010,40.814988,-73.958950,310001
M040010,40.811691,-73.961342,310002
M040010,40.811691,-73.961342,320001
M040010,40.810286,-73.962360,320002
M040010,40.810286,-73.962360,330001
M040010,40.807905,-73.964095,330002
M040010,40.807905,-73.964095,340001
M040010,40.806599,-73.965051,340002
M040010,40.806599,-73.965051,350001
M040010,40.805336,-73.965967,350002
M040010,40.805336,-73.965967,360001
M040010,40.804852,-73.966299,360002
M040010,40.804192,-73.966789,360003
M040010,40.804122,-73.966609,360004
M040010,40.803932,-73.966155,360005
M040010,40.803932,-73.966155,370001
M040010,40.802798,-73.963455,370002
M040010,40.802798,-73.963455,380001
M040010,40.801615,-73.960710,380002
M040010,40.801615,-73.960710,390001
M040010,40.801098,-73.959540,390002
M040010,40.801098,-73.959540,400001
M040010,40.801082,-73.959499,400002
M040010,40.800692,-73.958449,400003
M040010,40.800612,-73.958489,400004
M040010,40.800552,-73.958489,400005
M040010,40.800482,-73.958459,400006
M040010,40.800422,-73.958399,400007
M040010,40.800372,-73.958329,400008
M040010,40.800342,-73.958249,400009
M040010,40.800332,-73.958129,400010
M040010,40.800362,-73.958039,400011
M040010,40.800422,-73.957939,400012
M040010,40.800482,-73.957879,400013
M040010,40.800406,-73.957692,400014
M040010,40.800406,-73.957692,410001
M040010,40.799231,-73.954817,410002
M040010,40.799231,-73.954817,420001
M040010,40.798343,-73.952703,420002
M040010,40.798343,-73.952703,430001
M040010,40.798312,-73.952629,430002
M040010,40.798282,-73.952559,430003
M040010,40.798202,-73.952379,430004
M040010,40.798162,-73.952289,430005
M040010,40.797612,-73.950979,430006
M040010,40.797152,-73.949879,430007
M040010,40.797092,-73.949729,430008
M040010,40.796892,-73.949669,430009
M040010,40.796812,-73.949629,430010
M040010,40.796782,-73.949619,430011
M040010,40.796732,-73.949569,430012
M040010,40.796682,-73.949499,430013
M040010,40.796632,-73.949419,430014
M040010,40.796575,-73.949457,430015
M040010,40.796575,-73.949457,440001
M040010,40.795477,-73.950235,440002
M040010,40.795477,-73.950235,450001
M040010,40.794143,-73.951208,450002
M040010,40.794143,-73.951208,460001
M040010,40.793037,-73.952011,460002
M040010,40.793037,-73.952011,470001
M040010,40.791537,-73.953107,470002
M040010,40.791537,-73.953107,480001
M040010,40.789167,-73.954842,480002
M040010,40.789167,-73.954842,490001
M040010,40.788179,-73.955552,490002
M040010,40.788179,-73.955552,500001
M040010,40.786520,-73.956772,500002
M040010,40.786520,-73.956772,510001
M040010,40.785424,-73.957571,510002
M040010,40.785424,-73.957571,520001
M040010,40.785332,-73.957639,520002
M040010,40.784712,-73.958099,520003
M040010,40.784092,-73.958549,520004
M040010,40.783963,-73.958639,520005
M040010,40.783963,-73.958639,530001
M040010,40.783452,-73.958999,530002
M040010,40.783392,-73.959049,530003
M040010,40.782832,-73.959459,530004
M040010,40.782202,-73.959919,530005
M040010,40.782148,-73.959957,530006
M040010,40.782148,-73.959957,540001
M040010,40.781522,-73.960409,540002
M040010,40.781212,-73.960639,540003
M040010,40.780842,-73.960909,540004
M040010,40.780399,-73.961239,540005
M040010,40.780399,-73.961239,550001
M040010,40.778512,-73.962617,550002
M040010,40.778512,-73.962617,560001
M040010,40.778302,-73.962769,560002
M040010,40.777932,-73.963039,560003
M040010,40.777672,-73.963229,560004
M040010,40.777172,-73.963589,560005
M040010,40.776982,-73.963729,560006
M040010,40.776902,-73.963789,560007
M040010,40.776302,-73.964229,560008
M040010,40.775672,-73.964689,560009
M040010,40.775577,-73.964756,560010
M040010,40.775577,-73.964756,570001
M040010,40.774313,-73.965674,570002
M040010,40.774313,-73.965674,580001
M040010,40.771763,-73.967538,580002
M040010,40.771763,-73.967538,590001
M040010,40.770226,-73.968661,590002
M040010,40.770226,-73.968661,600001
M040010,40.768193,-73.970141,600002
M040010,40.768193,-73.970141,610001
M040010,40.768032,-73.970259,610002
M040010,40.767382,-73.970729,610003
M040010,40.767321,-73.970774,610004
M040010,40.767321,-73.970774,620001
M040010,40.766762,-73.971189,620002
M040010,40.766132,-73.971649,620003
M040010,40.766053,-73.971706,620004
M040010,40.766053,-73.971706,630001
M040010,40.764409,-73.972916,630002
M040010,40.764409,-73.972916,640001
M040010,40.761758,-73.974839,640002
M040010,40.761758,-73.974839,650001
M040010,40.761662,-73.974909,650002
M040010,40.761032,-73.975369,650003
M040010,40.760402,-73.975829,650004
M040010,40.760292,-73.975909,650005
M040010,40.760172,-73.975999,650006
M040010,40.759884,-73.976213,650007
M040010,40.759884,-73.976213,660001
M040010,40.757990,-73.977584,660002
M040010,40.757990,-73.977584,670001
M040010,40.756119,-73.978958,670002
M040010,40.756119,-73.978958,680001
M040010,40.754840,-73.979896,680002
M040010,40.754840,-73.979896,690001
M040010,40.753170,-73.981103,690002
M040010,40.753170,-73.981103,700001
M040010,40.750903,-73.982755,700002
M040010,40.750903,-73.982755,710001
M040010,40.750342,-73.983179,710002
M040010,40.749722,-73.983619,710003
M040010,40.749561,-73.983737,710004
M040010,40.749561,-73.983737,720001
M040010,40.749092,-73.984079,720002
M040010,40.748432,-73.984559,720003
M040010,40.748272,-73.984679,720004
M040010,40.747762,-73.985049,720005
M040010,40.747142,-73.985499,720006
M040010,40.746843,-73.984786,720007
M040011,40.859233,-73.934230,10001
M040011,40.859232,-73.934229,10002
M040011,40.859202,-73.934139,10003
M040011,40.858672,-73.934459,10004
M040011,40.858422,-73.934619,10005
M040011,40.857102,-73.935599,10006
M040011,40.856775,-73.935842,10007
M040011,40.856775,-73.935842,20001
M040011,40.855702,-73.936639,20002
M040011,40.855422,-73.936789,20003
M040011,40.855092,-73.936889,20004
M040011,40.854807,-73.936977,20005
M040011,40.854807,-73.936977,30001
M040011,40.853119,-73.937504,30002
M040011,40.853119,-73.937504,40001
M040011,40.851873,-73.937914,40002
M040011,40.851873,-73.937914,50001
M040011,40.850613,-73.938395,50002
M040011,40.850613,-73.938395,60001
M040011,40.849982,-73.938649,60002
M040011,40.849682,-73.938779,60003
M040011,40.849292,-73.938949,60004
M040011,40.849206,-73.938995,60005
M040011,40.849206,-73.938995,70001
M040011,40.849162,-73.939019,70002
M040011,40.849092,-73.939059,70003
M040011,40.848942,-73.939139,70004
M040011,40.848852,-73.939179,70005
M040011,40.848662,-73.939249,70006
M040011,40.848192,-73.939399,70007
M040011,40.847832,-73.939519,70008
M040011,40.847562,-73.939630,70009
M040011,40.847562,-73.939630,80001
M040011,40.845833,-73.940320,80002
M040011,40.845833,-73.940320,90001
M040011,40.844417,-73.940899,90002
M040011,40.844417,-73.940899,100001
M040011,40.844392,-73.940909,100002
M040011,40.844042,-73.941139,100003
M040011,40.843432,-73.941639,100004
M040011,40.843169,-73.941829,100005
M040011,40.843169,-73.941829,110001
M040011,40.843072,-73.941899,110002
M040011,40.842802,-73.942009,110003
M040011,40.842622,-73.942079,110004
M040011,40.842142,-73.942279,110005
M040011,40.841881,-73.942380,110006
M040011,40.841881,-73.942380,120001
M040011,40.839887,-73.943182,120002
M040011,40.839887,-73.943182,130001
M040011,40.838706,-73.943645,130002
M040011,40.838706,-73.943645,140001
M040011,40.837523,-73.944118,140002
M040011,40.837523,-73.944118,150001
M040011,40.836082,-73.944669,150002
M040011,40.836082,-73.944669,160001
M040011,40.835912,-73.944669,160002
M040011,40.835752,-73.944609,160003
M040011,40.835612,-73.944509,160004
M040011,40.835502,-73.944389,160005
M040011,40.835422,-73.944249,160006
M040011,40.835332,-73.944039,160007
M040011,40.834702,-73.944519,160008
M040011,40.834210,-73.944876,160009
M040011,40.834210,-73.944876,170001
M040011,40.832475,-73.946135,170002
M040011,40.832475,-73.946135,180001
M040011,40.830626,-73.947475,180002
M040011,40.830626,-73.947475,190001
M040011,40.829362,-73.948411,190002
M040011,40.829362,-73.948411,200001
M040011,40.827476,-73.949793,200002
M040011,40.827476,-73.949793,210001
M040011,40.826657,-73.950395,210002
M040011,40.826657,-73.950395,220001
M040011,40.824277,-73.952114,220002
M040011,40.824277,-73.952114,230001
M040011,40.823038,-73.953038,230002
M040011,40.823038,-73.953038,240001
M040011,40.821804,-73.953937,240002
M040011,40.821804,-73.953937,250001
M040011,40.819940,-73.955323,250002
M040011,40.819940,-73.955323,260001
M040011,40.818408,-73.956432,260002
M040011,40.818408,-73.956432,270001
M040011,40.816132,-73.958096,270002
M040011,40.816132,-73.958096,280001
M040011,40.814988,-73.958950,280002
M040011,40.814988,-73.958950,290001
M040011,40.811691,-73.961342,290002
M040011,40.811691,-73.961342,300001
M040011,40.810286,-73.962360,300002
M040011,40.810286,-73.962360,310001
M040011,40.807905,-73.964095,310002
M040011,40.807905,-73.964095,320001
M040011,40.806599,-73.965051,320002
M040011,40.806599,-73.965051,330001
M040011,40.805336,-73.965967,330002
M040011,40.805336,-73.965967,340001
M040011,40.804852,-73.966299,340002
M040011,40.804192,-73.966789,340003
M040011,40.804122,-73.966609,340004
M040011,40.803932,-73.966155,340005
M040011,40.803932,-73.966155,350001
M040011,40.802798,-73.963455,350002
M040011,40.802798,-73.963455,360001
M040011,40.801615,-73.960710,360002
M040011,40.801615,-73.960710,370001
M040011,40.801098,-73.959540,370002
M040011,40.801098,-73.959540,380001
M040011,40.801082,-73.959499,380002
M040011,40.800692,-73.958449,380003
M040011,40.800612,-73.958489,380004
M040011,40.800552,-73.958489,380005
M040011,40.800482,-73.958459,380006
M040011,40.800422,-73.958399,380007
M040011,40.800372,-73.958329,380008
M040011,40.800342,-73.958249,380009
M040011,40.800332,-73.958129,380010
M040011,40.800362,-73.958039,380011
M040011,40.800422,-73.957939,380012
M040011,40.800482,-73.957879,380013
M040011,40.800406,-73.957692,380014
M040011,40.800406,-73.957692,390001
M040011,40.799231,-73.954817,390002
M040011,40.799231,-73.954817,400001
M040011,40.798343,-73.952703,400002
M040011,40.798343,-73.952703,410001
M040011,40.798312,-73.952629,410002
M040011,40.798282,-73.952559,410003
M040011,40.798202,-73.952379,410004
M040011,40.798162,-73.952289,410005
M040011,40.797612,-73.950979,410006
M040011,40.797152,-73.949879,410007
M040011,40.797092,-73.949729,410008
M040011,40.796892,-73.949669,410009
M040011,40.796812,-73.949629,410010
M040011,40.796782,-73.949619,410011
M040011,40.796732,-73.949569,410012
M040011,40.796682,-73.949499,410013
M040011,40.796632,-73.949419,410014
M040011,40.796575,-73.949457,410015
M040011,40.796575,-73.949457,420001
M040011,40.795477,-73.950235,420002
M040011,40.795477,-73.950235,430001
M040011,40.794143,-73.951208,430002
M040011,40.794143,-73.951208,440001
M040011,40.793037,-73.952011,440002
M040011,40.793037,-73.952011,450001
M040011,40.791537,-73.953107,450002
M040011,40.791537,-73.953107,460001
M040011,40.789167,-73.954842,460002
M040011,40.789167,-73.954842,470001
M040011,40.788179,-73.955552,470002
M040011,40.788179,-73.955552,480001
M040011,40.786520,-73.956772,480002
M040011,40.786520,-73.956772,490001
M040011,40.785424,-73.957571,490002
M040011,40.785424,-73.957571,500001
M040011,40.785332,-73.957639,500002
M040011,40.784712,-73.958099,500003
M040011,40.784092,-73.958549,500004
M040011,40.783963,-73.958639,500005
M040011,40.783963,-73.958639,510001
M040011,40.783452,-73.958999,510002
M040011,40.783392,-73.959049,510003
M040011,40.782832,-73.959459,510004
M040011,40.782202,-73.959919,510005
M040011,40.782148,-73.959957,510006
M040011,40.782148,-73.959957,520001
M040011,40.781522,-73.960409,520002
M040011,40.781212,-73.960639,520003
M040011,40.780842,-73.960909,520004
M040011,40.780399,-73.961239,520005
M040011,40.780399,-73.961239,530001
M040011,40.778512,-73.962617,530002
M040011,40.778512,-73.962617,540001
M040011,40.778302,-73.962769,540002
M040011,40.777932,-73.963039,540003
M040011,40.777672,-73.963229,540004
M040011,40.777172,-73.963589,540005
M040011,40.776982,-73.963729,540006
M040011,40.776902,-73.963789,540007
M040011,40.776302,-73.964229,540008
M040011,40.775672,-73.964689,540009
M040011,40.775577,-73.964756,540010
M040011,40.775577,-73.964756,550001
M040011,40.774313,-73.965674,550002
M040011,40.774313,-73.965674,560001
M040011,40.771763,-73.967538,560002
M040011,40.771763,-73.967538,570001
M040011,40.770226,-73.968661,570002
M040011,40.770226,-73.968661,580001
M040011,40.768193,-73.970141,580002
M040011,40.768193,-73.970141,590001
M040011,40.768032,-73.970259,590002
M040011,40.767382,-73.970729,590003
M040011,40.767321,-73.970774,590004
M040011,40.767321,-73.970774,600001
M040011,40.766762,-73.971189,600002
M040011,40.766132,-73.971649,600003
M040011,40.766053,-73.971706,600004
M040011,40.766053,-73.971706,610001
M040011,40.764409,-73.972916,610002
M040011,40.764409,-73.972916,620001
M040011,40.761758,-73.974839,620002
M040011,40.761758,-73.974839,630001
M040011,40.761662,-73.974909,630002
M040011,40.761032,-73.975369,630003
M040011,40.760402,-73.975829,630004
M040011,40.760292,-73.975909,630005
M040011,40.760172,-73.975999,630006
M040011,40.759884,-73.976213,630007
M040011,40.759884,-73.976213,640001
M040011,40.757990,-73.977584,640002
M040011,40.757990,-73.977584,650001
M040011,40.756119,-73.978958,650002
M040011,40.756119,-73.978958,660001
